accountId,name,memberType,city,country,address,additionalInfoAddress,postalCode,stateProvince,phone,websiteUrl,typeOfCompany,capitalUnderManagement,financingStages,industrySector,profile,geoPreferences,funds_json
2c098e11-e1f0-ee11-904c-0022489fd083,Gimv NV - Belgium Office,Full Member,Antwerp,Belgium,Karel Oomsstraat 37,,2018,,+3232902100,www.gimv.com,GP - Independent (no parent),2000000000,Growth; Large buyout (€150m-€300m equity); Mid market buyout (€15m-€150m equity); Small buyout (<€15m equity),"Business Products and Services; Chemicals and Materials; Construction; Consumer Goods and Services; Energy and Environment; Transportation; ; ICT (Communications, Computer and Electronics); Biotech and Healthcare Medtech - Healthcare Services - Industry and automation","For more than 45 years, Gimv has partnered with ambitious growth companies and sustainable businesses, including Trends Gazellen. As a publicly listed European investment company, Gimv leverages a strong balance sheet, patient capital, deep local roots, and a global outlook to help build leading companies that address today’s economic and social challenges. 
We work hand-in-hand with our portfolio companies to foster sustainable growth and create long-term value for future generations. As a strategic partner, we support entrepreneurship, drive expansion, and reinforce long-term strategies, aiming to help companies become sector leaders.
Gimv operates across five forward-looking investment domains: Consumer, Healthcare, Life Sciences, Smart Industries, and Sustainable Cities. Through these platforms, we back companies at various growth stages and across diverse sectors. Currently, our portfolio includes around 60 companies, collectively generating over €4.5 billion in revenue and employing more than 20,000 professionals.
Additionally, in partnership with WorxInvest, Gimv invests via Gimv Anchor Investment, focusing on high-quality, often established businesses with strong market positions and stable cash flows. Acting as a sustainable shareholder, we support these companies’ next strategic steps while respecting their unique identity and entrepreneurial spirit.",Switzerland; Germany; Netherlands (the); Belgium; France; Austria; Luxembourg;,[]
0ba5d17d-e1f0-ee11-904c-0022489fd083,TINC,Full Member,Antwerpen,Belgium,Karel Oomstraat 37,,2018,,+3232902173,www.tincinvest.com,GP - Corporate venturer - Industrial company,,Infrastructure,"Energy and Environment; Infrastructure; Real Estate; ; ICT (Communications, Computer and Electronics)","TINC participates in companies that realise and operate infrastructure. TINC aims to create sustainable value by investing in infrastructure for the world of tomorrow. TINC is currently active in Belgium, the Netherlands, Ireland and France in 4 focus areas, being Public infrastructure, Energy infrastructure, Digital infrastructure and Social infrastructure.",Belgium; Ireland; Netherlands (the); France;,[]
c2a2d17d-e1f0-ee11-904c-0022489fd083,DECA Investments S.A. AIFM,Full Member,Athens,Greece,49 Agiou Konstantinou Str.,Maroussi,151 24,,+302130109200,www.decainvestments.eu,GP - Independent (no parent),,Mid market buyout (€15m-€150m equity),"Agriculture; Business Products and Services; Chemicals and Materials; Consumer Goods and Services; Energy and Environment; Transportation; ; ICT (Communications, Computer and Electronics); Financial and Insurance Activities; Biotech and Healthcare","DECA Investments AIFM is the leading investment fund manager in Greece and the first company to be licensed as an AIFM by the Hellenic Capital Market Commission. Founded in 2014, Deca has raised 2 private equity funds to date, with €348mn in committed capital. Headquartered in Athens, the firm is managed by its five, full-time partners, with over 100 years of combined and complementary experience in private equity, corporate and investment banking, consulting and capital markets, both in Greece and abroad.",Cyprus; Greece; Bulgaria; Romania; Serbia;,"[{""name"":""DIORAMA INVESTMENTS SICAR, SA"",""capital"":""135353535"",""vintageYear"":""2016""},{""name"":""DIORAMA INVESTMENTS II RAIF SCA"",""capital"":""213231552"",""vintageYear"":""2023""}]"
4da0d17d-e1f0-ee11-904c-0022489fd083,Elikonos Capital AIFM,Full Member,Athens,Greece,"68/70, boulevard de la Pétrusse",,2320,,+302106773285,www.elikonos.com,GP - Independent (no parent),,Growth; Other early stage; Small buyout (<€15m equity),"Agriculture; Business Products and Services; Chemicals and Materials; Construction; Consumer Goods and Services; Energy and Environment; Infrastructure; Real Estate; Transportation; ; All Industry Sectors; ICT (Communications, Computer and Electronics); Financial and Insurance Activities; Biotech and Healthcare","Elikonos Capital is a leading independent investment firm based in Athens, Greece, dedicated to providing growth capital to Greek SMEs and small mid-caps. We aim to support companies with sustainable growth strategies and strong management teams that have the ability, vision and commitment to create value. We invest across various sectors with a strong emphasis on three key areas: innovation, digitalization, and extroversion. Licensed by the Hellenic Capital Market Commission, our experienced team leverages deep financial expertise and diverse industry experience to drive innovation and economic development.",Greece;,[]
638ed17d-e1f0-ee11-904c-0022489fd083,Montana Capital Partners AG,Full Member,Baar,Switzerland,Oberneuhofstrasse 1,,6340,,+41415117950,www.mcp.eu,LP - Fund of funds; LP - Secondary funds,,Distressed / Rescue / Turnaround; Generalist; Growth; Infrastructure; Large buyout (€150m-€300m equity); Mega buyout (>€300m equity); Mezzanine; Mid market buyout (€15m-€150m equity); Secondary Stage (Secondary direct deals); Small buyout (<€15m equity),All Industry Sectors,"Montana Capital Partners is a Swiss based investment boutique focusing on attractive niches of the secondary market as well as high quality asset management solutions.
Montana Capital Partners, advisor to five of its secondary funds has closed each of the last funds at the hard cap. The investment strategy focuses on attractive niches of the secondary market with small as well as complex and innovative transactions. These transactions are often sourced directly from the seller, which puts MCP in a position to take the seller’s requirements into consideration and customize solutions. MCP has closed more than 110 transactions with various parties offering the whole range of solutions to clients from straight acquisitions to fully structured deals to create win-win-situations.
MCP offers also high quality advisory services for primary investments into private equity funds.",Europe; Central America and the Caribbean; USA; South America; Asia; Canada;,[]
222c8b17-e1f0-ee11-904c-0022489fd083,Partners Group,Full Member,Baar-Zug,Switzerland,Zugerstrasse 57,,6341,,+41417846000,www.partnersgroup.com,GP - Independent (no parent); LP - Asset Management firm,,Growth; Infrastructure; Large buyout (€150m-€300m equity); Mega buyout (>€300m equity); Mezzanine; Mid market buyout (€15m-€150m equity); Secondary Stage (Secondary direct deals),All Industry Sectors,"Partners Group is a large, independent investment firm that is truly dedicated to private markets. We are fully aligned with our clients and provide bespoke solutions to institutional investors, sovereign wealth funds, family offices and private investors globally.
We have over 1,800 employees, including more than 550 private markets investment professionals, across 20 offices. Our global footprint is built on the deep experience and expertise of our local teams.
We are among the most consistently top performing firms in private markets globally. We seek to deliver sustainable performance across economic cycles through focusing on three key pillars: transformational investing, bespoke client solutions and stakeholder impact.",All Countries;,[]
a0718ba4-229d-f011-bbd2-002248a0a408,Asabys Partners,Full Member,Barcelona,Spain,"Via Laietana 26, 5th floor",,8003,,,asabys.com,GP - Independent (no parent),300000000,Growth; Other early stage; Seed; Start-up,Biotech and Healthcare,"Asabys Partners is a Barcelona-based venture capital firm focused on innovation in healthcare and life sciences, including biopharma, medical technology, and digital health. Founded in 2018 by Josep Ll. Sanfeliu and Clara Campàs, the firm is backed by Alantra and supported by Banc Sabadell as anchor investor. Asabys aims to support highly innovative and transformative technologies that address unmet medical needs. The firm manages close to €400 million in assets and has 23 portfolio companies. Asabys currently has 2 active funds, SAHII 1 (Vintage 2019) and SAHII 2 (Vintage 2023), and co-manages Alta Life Sciences Fund together with AltamarCAM (Vintage 2017). Asabys positions itself not only as an investor but as an active and collaborative partner to its portfolio companies, with the goal of translating disruptive science into meaningful
outcomes for patients.",CEE; DACH; France & Benelux; Nordics; Southern Europe; United Kingdom; Israel; USA;,[]
4d408b17-e1f0-ee11-904c-0022489fd083,"Aurica Capital Desarrollo, SGEIC, SAU",Full Member,Barcelona,Spain,Avenida Diagonal 598,5th Floor,8021,,+34670773100,www.auricacapital.com,GP - Independent (no parent),389000000,Generalist; Growth,"Agriculture; Business Products and Services; Chemicals and Materials; Consumer Goods and Services; Energy and Environment; ICT (Communications, Computer and Electronics)","Spanish private equity GP based in Barcelona which was created in 2015, out of Banc Sabadell. In the first quarter of 2021, the Management’s team acquired a majority stake in Aurica Capital’s, becoming fully bank-independent. 
From 2015 to 2020, investments were carried out through Aurica III, (through two vehicles: Aurica III, F.C.R. and Aurica IIIB, S.C.R, S.A.) expecting an investment multiple of +3,0x with a net IRR higher than 25%.
Aurica Capital, is currently raising funds for Aurica IV to continue investing in minority interests in Spanish mid -market companies, targeting a size of Eur 300 million with a hard cap of Eur 350 million. The Fund expects to invest in 8 to 10 companies with sustainable competitive advantages, experienced teams, a high-growth potential and broad international footprints to help them further consolidate their presence or niche and execute on their organic and inorganic growth plans. Aurica IV is registered article 8 SFDR. 
Aurica Capital has recently launched a new strategy to attend the small SME’s market in Europe with the search fund model with a totally independent team. The fund is targeting Eur 30 million and foresees a first closing during this fall at Eur 15 million. Aurica Search Funds I is registered article 8 SFDR.",Portugal; Spain;,"[{""name"":""Aurica III"",""capital"":""160000000"",""vintageYear"":""2017""},{""name"":""Aurica IV"",""capital"":""203000000"",""vintageYear"":""2022""},{""name"":""Aurica Search Fund I"",""capital"":"""",""vintageYear"":null}]"
ae2b8b17-e1f0-ee11-904c-0022489fd083,CATALONIA T&I - Catalan Agency for Business Competitiveness,Full Member,Barcelona,Spain,Passeig de Gràcia 129,,8008,,+34934767200,www.accio.gencat.cat,LP - Fund of funds; LP - Government - Intl organisation related,,Seed,"Agriculture; Business Products and Services; Chemicals and Materials; Consumer Goods and Services; Energy and Environment; Transportation; ICT (Communications, Computer and Electronics); Biotech and Healthcare","ACCIÓ/Catalonia T&I is the Catalan Government’s agency for Enterprise competitiveness. Attached to the Ministry of Enterprise and Knowledge, it specializes in promoting business innovation and internalization and has a network of 40 offices worldwide.
ACCIÓ works to connect businesses to the key strategic sectors, to promote internationalization and innovation and to help catalan business and startups boost their competitiveness. ACCIÓ helps international companies connect and tap into the competitive advantages Catalonia and Barcelona provide. Moreover, it connects international VCs to the local VC community and startups in Barcelona with introductions and a deep knowledge of the early stage funding players.",Spain; Other; Catalonia,[]
2796d17d-e1f0-ee11-904c-0022489fd083,"Miura Partners SGEIC, SA",Full Member,Barcelona,Spain,Passatge Josep Llovera 4,,8021,,+34932723440,www.miura.partners,GP - Independent (no parent),,Generalist; Growth; Mid market buyout (€15m-€150m equity); Secondary Stage (Secondary direct deals); Small buyout (<€15m equity),"Agriculture; Business Products and Services; Consumer Goods and Services; Energy and Environment; ; Financial and Insurance Activities; Biotech and Healthcare Healthcare, Education","Miura Partners is a purpose-driven Private Equity firm. With offices in Barcelona and Madrid, the firm specializes in investing in small and medium-sized family-owned and entrepreneurial companies. Miura provides attractive growth and innovation plans with a clear focus on sustainability and internationalization.

Since inception in 2008, Miura has raised five primary funds across its Buyout and Impact strategies, alongside two continuation vehicles in the Agribusiness and Dental Health verticals.",Southern Europe; Europe; Portugal; Spain;,[]
3a87c7a1-e1f0-ee11-904c-0022489fd083,"Nina Capital SGEIC, S.A.",Full Member,Barcelona,Spain,Carrer de Tuset 20,5,8006,,,www.nina.capital,GP - Independent (no parent),,Other early stage; Seed; Start-up,Biotech and Healthcare,Nina Capital is a specialized venture capital firm investing in healthcare transformation powered by information technology led by need-driven founders. More on us at www.nina.capital.,Australia - New Zealand; United Kingdom; USA; Europe; Israel; Canada;,"[{""name"":""Nina Capital Fund III FCRE"",""capital"":"""",""vintageYear"":""2025""},{""name"":""Nina Capital Fund I FCRE"",""capital"":""18000000"",""vintageYear"":""2019""},{""name"":""Nina Capital Fund II FCRE"",""capital"":""43000000"",""vintageYear"":""2021""}]"
72a6d17d-e1f0-ee11-904c-0022489fd083,MTIP AG,Full Member,Basel,Switzerland,Rittergasse 35,,4051,,+41615510250,www.mtip.ch,GP - Independent (no parent),,Growth; Mid market buyout (€15m-€150m equity)," Healthcare Software, Healthtech, Healthcare, Digital Health","MTIP is a Swiss growth and buyout firm acquiring and investing in high-growth, profitable healthcare software companies. We partner with founders and visionary management teams to scale businesses that drive innovation and impact in the healthcare sector, thereby creating long-term value for patients, providers, and society. 
 
We focus on market-leading healthcare software companies with SaaS B2B characteristics and recurring revenue models. By leveraging deep sector expertise and a hands-on approach, we help companies strengthen their foundations and achieve profitable growth. 
 
At MTIP, our purpose is clear: Unlocking value, improving lives. We work closely with management teams to maximize each portfolio company’s potential, fostering sustainable growth, innovation, and long-term value in global healthcare.",Europe;,[]
483f8b17-e1f0-ee11-904c-0022489fd083,Sarsia Management,Full Member,Bergen,Norway,Thormøhlens gate 53D,,5006,,+4795272839,www.sarsia.com,GP - Independent (no parent),,Growth; Other early stage; Seed; Start-up,Energy and Environment; ; Biotech and Healthcare Technology (incl deep tech),"Sarsia is an early-stage venture capital investor based in Bergen, Norway. We invest in science-based technology companies within blue economy / cleantech and green tech / deep tech and biotechnology/life sciences. Our strength lays in our technological competence, experience and extensive national and international network of industry and co-investors. 
In life sciences, our focus is on unmet medical needs. Where competence and capital are decisive when turning a laboratory result into an effective treatment for the patient.
In technology, energy and sustainability sectors, we search for technologies and founders capable of accelerating the green transition and of building sustainable companies for the future.",Italy; Belgium; Denmark; Finland; France; DACH; Southern Europe; Norway; Ireland; Luxembourg; Spain; Sweden; France & Benelux; UK & Ireland; Portugal; United Kingdom; Nordics; Switzerland; Netherlands (the); Netherlands (the); Liechtenstein; Austria; Germany; Iceland; Poland;,[]
57ddbfa7-e1f0-ee11-904c-0022489fd083,Antler Innovation GmbH,Full Member,Berlin,Germany,Jägerstrasse 32,,10117,,+491723639374,www.antler.co,GP - Independent (no parent),,Seed,All Industry Sectors,"Founded on the belief that people innovating is the key to building a better future, Antler partners with exceptional founders across six continents to launch and scale startups that address meaningful opportunities and challenges.
Knowing that exceptional founders can come from anywhere with any background, we have offices in 30 cities across six continents, including Austin, New York, London, Berlin, Stockholm, Bangalore, Jakarta, Singapore, Seoul, Tokyo, and Sydney.
Our global community of builders, investors, operators, experts, and partner organizations backs people from the very start of their founder-journey - pre-team or even pre-idea. Since 2018, we have helped create and invested in more that 1000 startups across a wide range of industries and technologies, with the goal of backing more than 6,000 by 2030.",Austria; Netherlands (the); Poland; Sweden; Norway; Denmark; Finland; Germany; France; Portugal; Switzerland; Czechia; Spain; United Kingdom;,"[{""name"":""Antler CE I Fund"",""capital"":""50000000"",""vintageYear"":""2021""}]"
2994c7a1-e1f0-ee11-904c-0022489fd083,AQVC Management GmbH,Full Member,Berlin,Germany,Monumentenstr. 20,,10965,,+491705688012,www.aqvc.com,LP - Fund of funds,,Growth; Secondary Stage (Secondary direct deals); Seed; Start-up,Tech,"AlphaQ Venture Capital (AQVC) presents an evergreen VC fund of funds, offering investors diversified access to early-stage tech startups globally and enhanced liquidity options. AQVC strategically invests in emerging and established VC funds, curating a well-balanced portfolio with ongoing diversification. Since its inception in 2022, AQVC has consistently invested in 2-3 funds per quarter, resulting in a time-diversified portfolio of 18 VC funds and over 100 underlying startups by Q1 2024.
By acquiring AQVC shares, investors gain effortless entry to a diversified portfolio of leading venture capital funds, coupled with valuable insights from all underlying startups. Backed and operated by experienced startup founders, VC investors, family offices, and institutional investors, AQVC offers a unique avenue for impactful investment in the dynamic world of early-stage tech ventures.",Europe; Asia; Israel; USA;,"[{""name"":""AQVC Flagship Fund"",""capital"":""30000000"",""vintageYear"":""2022""}]"
72aed17d-e1f0-ee11-904c-0022489fd083,AtlanticLabs / FoodLabs,Full Member,Berlin,Germany,Rosenthaler Strasse 13,,10119,,,www.atlanticlabs.vc / www.foodlabs.com,GP - Independent (no parent),,Other early stage; Seed; Start-up,"Agriculture; Business Products and Services; Chemicals and Materials; Consumer Goods and Services; Energy and Environment; ; ICT (Communications, Computer and Electronics); Biotech and Healthcare Climate",,Europe;,[]
79298b17-e1f0-ee11-904c-0022489fd083,capiton AG,Full Member,Berlin,Germany,Bleibtreustrasse 33,,10707,,+493031594529,www.capiton.com,GP - Independent (no parent),1137000941,Growth; Mid market buyout (€15m-€150m equity); Small buyout (<€15m equity),"Business Products and Services; Chemicals and Materials; Construction; Consumer Goods and Services; Energy and Environment; All Industry Sectors; ICT (Communications, Computer and Electronics); Biotech and Healthcare","Capiton is an owner-managed private equity firm that invests in mid-sized companies in the DACH region in the context of management buyouts, expansion financing, carve-outs and buy & build concepts especially in the focus sectors High-Tech Industrials and Healthcare & Life Sciences. Preferred investments are profitable companies with a turnover between € 50 and € 300 million. Capiton supports strong management teams and always seeks strong alignment between its investors, the firm and portfolio companies.",Switzerland; Austria; Germany;,"[{""name"":""capiton V"",""capital"":""439600000"",""vintageYear"":""2015""},{""name"":""capiton VI"",""capital"":""504000000"",""vintageYear"":""2021""},{""name"":""capiton Omega"",""capital"":""235000000"",""vintageYear"":null}]"
93298b17-e1f0-ee11-904c-0022489fd083,Earlybird VC Management GmbH & Co. KG,Full Member,Berlin,Germany,Münzstrasse 23,,10178,,+493046724700,www.earlybird.com,GP - Independent (no parent),,Growth; Seed; Start-up,"Business Products and Services; Energy and Environment; Infrastructure; Transportation; ; ICT (Communications, Computer and Electronics); Financial and Insurance Activities; Biotech and Healthcare FinTech, Enterprise Software, DeepTech","Earlybird is a venture capital investor focused on European technology companies. Founded in 1997, Earlybird invests in all growth and development phases of a company. Amongst the most experienced venture investors in Europe, Earlybird offers its portfolio companies not only financial resources, but also strategic and operational support as well as access to an international network and capital markets. With over EUR 800 million under management, six IPOs and 22 trade sales, Earlybird is one of the most successful venture capital firms in Europe. Further information is available at www.earlybird.com, follow us on Twitter: www.twitter.com/earlybirdvc or become a friend on Facebook: www.facebook.com/EarlybirdVC",CEE; DACH; UK & Ireland; Southern Europe; Nordics; Germany; Europe; France & Benelux; Finland; Ireland; Italy; Spain; Sweden; Switzerland;,[]
0d93c7a1-e1f0-ee11-904c-0022489fd083,Extantia Capital Management GmbH,Full Member,Berlin,Germany,c/o Maschinenraum,Zionskirchstrasse 73a,10119,,+491735676555,extantia.com,GP - Independent (no parent),,Growth; Seed; Start-up,Climate Tech,"Extantia is a leading venture capital fund that invests in breakthrough climate technologies. Our goal is to generate a financial return on our investments, while each of them should have the potential to significantly reduce carbon emissions.We focus on those sectors that produce the most GHG emissions, which currently are energy generation, industry, buildings, transportation, agriculture, and waste.
With our rigorous carbon math process, we assess the potential GHG reductions a technology can provide. We invest only if the technology has a direct impact of reducing at least 100 megatons (100 million tons) of CO2e/year or an indirect impact as a significant enabling force that allows other sectors to decarbonize.",All Countries;,"[{""name"":""Beyond Black Pledge Fund I GmbH & Co KG"",""capital"":""11350000"",""vintageYear"":""2021""},{""name"":""Extantia Climate Allstars I"",""capital"":""58000000"",""vintageYear"":null},{""name"":""Extantia Climate Flagship II"",""capital"":""71000000"",""vintageYear"":null}]"
